"","customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"5222","5855-EIBDE","Female",0,"Yes","No",49,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",106.65,5174.35,"No"
"5223","8268-YDIXR","Male",0,"Yes","No",56,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","No","No","One year","Yes","Electronic check",93.15,5253.95,"No"
"5224","9769-TSBZE","Female",0,"No","Yes",70,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","No","Electronic check",66,4891.5,"No"
"5225","2472-OVKUP","Male",0,"Yes","No",6,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Electronic check",91,531,"Yes"
"5226","5419-CONWX","Female",1,"No","No",4,"Yes","No","Fiber optic","No","Yes","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",99.8,442.85,"Yes"
"5227","3518-PZXZQ","Female",0,"Yes","No",1,"Yes","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",55.3,55.3,"No"
"5228","2017-CCBLH","Female",0,"No","No",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",20,141.6,"No"
"5229","1074-WVEVG","Female",0,"Yes","No",59,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",20.35,1267,"No"
"5230","4872-JCVCA","Female",0,"Yes","No",71,"No","No phone service","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",47.6,3377.8,"No"
"5231","9661-ACXBS","Female",0,"No","No",42,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",105.2,4400.75,"Yes"
"5232","7277-KAMWT","Male",0,"No","No",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20,268.45,"No"
"5233","9710-ZUSHQ","Female",1,"No","No",37,"Yes","Yes","Fiber optic","Yes","Yes","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",106.75,4056.75,"Yes"
"5234","9809-IMGCQ","Male",1,"No","No",22,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",96.7,2082.95,"Yes"
"5235","9896-UYMIE","Male",0,"No","No",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Bank transfer (automatic)",114.3,7383.7,"No"
"5236","5268-DSMNQ","Female",1,"Yes","No",62,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",97.95,5936.55,"No"
"5237","4188-FRABG","Male",0,"Yes","No",57,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","No","Month-to-month","Yes","Electronic check",103.05,5925.75,"No"
"5238","7674-YTAFD","Female",0,"No","No",33,"Yes","No","Fiber optic","No","Yes","No","Yes","No","No","One year","Yes","Bank transfer (automatic)",79.95,2684.85,"No"
"5239","1342-JPNKI","Male",0,"No","No",10,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Bank transfer (automatic)",86.05,834.1,"Yes"
"5240","6439-LAJXL","Male",0,"Yes","No",9,"Yes","No","DSL","Yes","Yes","No","Yes","Yes","No","Month-to-month","Yes","Mailed check",68.95,593.85,"No"
"5241","0780-XNZFN","Male",0,"No","No",57,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",20.65,1125.6,"No"
"5242","7298-IZWLY","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.4,19.4,"No"
"5243","6899-PPEEA","Female",1,"No","No",37,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",96.55,3580.3,"Yes"
"5244","0533-BNWKF","Female",1,"Yes","No",55,"Yes","Yes","Fiber optic","No","Yes","Yes","No","No","No","Month-to-month","Yes","Electronic check",85.45,4874.7,"Yes"
"5245","8095-WANWK","Female",0,"No","No",10,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",45.25,428.7,"No"
"5246","9947-OTFQU","Male",1,"No","No",15,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",74.4,1074.3,"Yes"
"5247","7504-UWHNB","Male",0,"No","No",25,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",69.75,1729.35,"No"
"5248","1379-FRVEB","Male",0,"No","Yes",15,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",91,1430.05,"No"
"5249","2252-NKNSI","Male",0,"No","Yes",52,"Yes","Yes","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Mailed check",85.15,4461.85,"No"
"5250","5445-UTODQ","Female",0,"Yes","No",7,"Yes","No","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",81.1,576.65,"Yes"
"5251","5756-JYOJT","Female",0,"No","No",11,"Yes","No","DSL","No","No","Yes","Yes","No","Yes","One year","No","Credit card (automatic)",64.9,697.25,"No"
"5252","8429-XIBUM","Male",0,"No","No",22,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",101.35,2317.1,"Yes"
"5253","6328-ZPBGN","Female",1,"No","No",11,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.15,997.65,"Yes"
"5254","3500-RMZLT","Female",1,"No","No",15,"Yes","No","Fiber optic","Yes","No","Yes","Yes","No","Yes","Month-to-month","Yes","Mailed check",96.3,1426.75,"Yes"
"5255","6599-GZWCM","Female",0,"No","No",13,"Yes","No","Fiber optic","No","Yes","No","No","No","No","One year","Yes","Mailed check",74.65,966.25,"No"
"5256","1442-OKRJE","Male",0,"Yes","Yes",66,"Yes","No","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",103.15,7031.3,"No"
"5257","5213-TWWJU","Male",0,"No","No",28,"Yes","No","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","No","Electronic check",91,2626.15,"No"
"5258","4342-HFXWS","Female",0,"Yes","Yes",48,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","No","One year","No","Bank transfer (automatic)",69.7,3023.65,"No"
"5259","8042-JVNFH","Male",0,"No","No",1,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",71.35,71.35,"Yes"
"5260","7876-DNYAP","Female",0,"Yes","Yes",69,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",19.8,1436.95,"No"
"5261","2466-FCCPT","Female",0,"Yes","Yes",20,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Bank transfer (automatic)",19.7,395.6,"No"
"5262","7108-DGVUU","Female",1,"Yes","No",21,"Yes","Yes","DSL","No","Yes","Yes","No","No","Yes","One year","No","Bank transfer (automatic)",71.7,1497.05,"No"
"5263","7698-YFGEZ","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20,20,"No"
"5264","5376-PCKNB","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",104.45,7459,"No"
"5265","4090-KPJIP","Female",0,"No","No",3,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",74.95,212.4,"No"
"5266","4184-TJFAN","Female",1,"Yes","Yes",3,"Yes","No","Fiber optic","Yes","No","No","Yes","Yes","No","Month-to-month","Yes","Mailed check",88.3,273.75,"Yes"
"5267","1448-CYWKC","Female",0,"Yes","Yes",58,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",105.2,6225.4,"No"
"5268","2858-EIMXH","Female",1,"Yes","No",53,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","One year","Yes","Credit card (automatic)",95.85,5016.25,"No"
"5269","3486-HOOGQ","Female",0,"Yes","Yes",70,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Bank transfer (automatic)",79.7,5743.3,"No"
"5270","2252-JHJGE","Male",0,"No","No",61,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","No","Electronic check",104,6363.45,"No"
"5271","8100-HZZLJ","Female",0,"No","Yes",43,"Yes","No","DSL","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",63.95,2737.05,"No"
"5272","9108-EQPNQ","Female",0,"Yes","Yes",10,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",26.1,225.55,"No"
"5273","9705-IOVQQ","Male",1,"Yes","Yes",61,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","One year","No","Electronic check",99,5969.3,"No"
"5274","1051-EQPZR","Female",0,"Yes","Yes",44,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.6,780.25,"No"
"5275","7649-SIJJF","Male",0,"Yes","No",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","Yes","Mailed check",80.1,5585.4,"No"
"5276","5027-XWQHA","Male",0,"No","No",6,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",44.75,270.95,"Yes"
"5277","6968-URWQU","Male",0,"Yes","No",43,"Yes","No","DSL","No","No","No","No","Yes","No","One year","Yes","Mailed check",56.35,2391.15,"No"
"5278","6650-VJONK","Male",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",43.85,43.85,"No"
"5279","2988-PLAHS","Female",0,"No","No",3,"Yes","No","DSL","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",69.95,220.45,"No"
"5280","7649-PHJVR","Male",0,"No","No",11,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.5,226.8,"No"
"5281","1627-AFWVJ","Female",0,"No","No",29,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",19.4,554.25,"No"
"5282","5043-TRZWM","Female",0,"No","No",1,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Month-to-month","No","Electronic check",75.55,75.55,"No"
"5283","0997-YTLNY","Female",0,"No","Yes",19,"Yes","No","DSL","No","No","No","Yes","No","No","Month-to-month","No","Mailed check",48.8,953.65,"No"
"5284","2410-CIYFZ","Male",0,"No","Yes",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",20.4,42.9,"No"
"5285","4488-KQFDT","Female",0,"No","No",61,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",103.95,6423,"No"
"5286","4135-FRWKJ","Female",1,"Yes","Yes",55,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","No","One year","No","Electronic check",76.25,4154.55,"No"
"5287","4957-SREEC","Male",0,"Yes","Yes",70,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20.35,1458.1,"No"
"5288","8182-BJDSI","Female",0,"No","No",28,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",89.95,2625.55,"Yes"
"5289","4587-NUKOX","Female",0,"No","No",3,"Yes","No","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",79.1,246.5,"Yes"
"5290","7508-DQAKK","Female",0,"No","No",64,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",86.4,5442.05,"No"
"5291","6522-OIQSX","Female",0,"Yes","Yes",69,"No","No phone service","DSL","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Credit card (automatic)",54.95,3772.5,"No"
"5292","9153-BTBVV","Female",0,"Yes","No",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",25,1753,"No"
"5293","5628-RKIFK","Female",1,"No","No",49,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Credit card (automatic)",101.55,5070.4,"No"
"5294","1930-BZLHI","Male",0,"No","No",21,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",20.35,422.7,"No"
"5295","1163-ONYEY","Male",0,"Yes","Yes",41,"Yes","Yes","DSL","Yes","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",74.55,3023.55,"No"
"5296","0702-PGIBZ","Male",0,"No","Yes",4,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",101.7,364.55,"Yes"
"5297","4145-UQXUQ","Female",1,"No","No",8,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",92.1,729.95,"Yes"
"5298","1785-BPHTP","Male",0,"Yes","Yes",28,"Yes","No","Fiber optic","No","No","Yes","No","Yes","No","Month-to-month","No","Electronic check",85.45,2289.9,"No"
"5299","0278-YXOOG","Male",0,"No","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",21.05,113.85,"Yes"
"5300","3130-ICDUP","Female",0,"No","Yes",2,"Yes","Yes","Fiber optic","Yes","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",80.55,188.1,"No"
"5301","8496-EJAUI","Male",0,"No","No",19,"Yes","No","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",73.85,1424.5,"Yes"
"5302","2719-BDAQO","Male",0,"No","No",17,"Yes","No","Fiber optic","Yes","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",93.85,1625.65,"Yes"
"5303","7110-BDTWG","Female",0,"Yes","No",71,"No","No phone service","DSL","No","No","Yes","Yes","No","Yes","Two year","Yes","Electronic check",47.05,3263.6,"No"
"5304","4059-IIEBK","Female",0,"No","No",7,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",78.55,522.95,"No"
"5305","3896-ZVNET","Female",0,"Yes","Yes",24,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Mailed check",24.7,571.75,"No"
"5306","9026-LHEVG","Female",0,"No","No",9,"No","No phone service","DSL","No","Yes","No","No","No","Yes","Month-to-month","No","Electronic check",40.75,359.4,"No"
"5307","7883-ROJOC","Female",0,"Yes","No",19,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",44.9,839.65,"No"
"5308","1849-RJYIG","Female",0,"No","No",8,"Yes","No","DSL","Yes","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",60,487.75,"No"
"5309","5639-NTUPK","Male",0,"No","Yes",13,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",52.1,670.65,"No"
"5310","4816-LXZYW","Female",0,"No","No",23,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",79.15,1676.95,"Yes"
"5311","0369-ZGOVK","Female",0,"Yes","Yes",28,"Yes","No","Fiber optic","No","No","No","No","No","No","One year","Yes","Bank transfer (automatic)",70.4,1992.2,"No"
"5312","7480-QNVZJ","Male",1,"No","No",50,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.7,4816.7,"Yes"
"5313","5494-WOZRZ","Female",0,"Yes","Yes",71,"Yes","No","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",82,5999.85,"No"
"5314","8999-YPYBV","Male",0,"Yes","Yes",45,"Yes","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Mailed check",84.35,3858.05,"No"
"5315","7890-VYYWG","Male",1,"Yes","No",3,"No","No phone service","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",36.45,93.7,"Yes"
"5316","1894-IGFSG","Female",0,"No","No",22,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","No","Electronic check",89.25,1907.85,"Yes"
"5317","5951-AOFIH","Male",0,"No","No",33,"Yes","No","DSL","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",66.4,2245.4,"No"
"5318","7251-XFOIL","Female",0,"No","No",61,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","No","Mailed check",89.2,5500.6,"No"
"5319","1159-WFSGR","Female",0,"Yes","Yes",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Electronic check",20.4,321.4,"No"
"5320","3617-XLSGQ","Female",0,"Yes","Yes",66,"Yes","Yes","Fiber optic","Yes","Yes","Yes","No","Yes","Yes","Two year","No","Bank transfer (automatic)",109.25,7082.5,"No"
"5321","4795-KTRTH","Female",1,"Yes","No",5,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",81,371.65,"Yes"
"5322","8809-RIHDD","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Electronic check",103.4,7372.65,"Yes"
"5323","2037-SGXHH","Male",0,"Yes","Yes",38,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","Month-to-month","Yes","Electronic check",94.65,3624.3,"Yes"
"5324","6479-OAUSD","Male",0,"No","No",25,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Credit card (automatic)",19.9,510.8,"No"
